Provincia,Distrito,Posto,Localidade,Povoado,CodigoEscola,NomeEscola,TemAgua,FonteAgua,QualidadeAgua,TemEnergia ,TipoEnergia,TemLatrina,TotalLatrina,EstadoLatrina,TemUrino,TotalUrino,UrinoFuncional,EstadoUrino,TemCasaBanho,TotalCB,CBFunci,Longitude,Latitude
Manica,Bárué,Nhampassa,Inhazónia, Nfudze,04-0845,Escola Primária do 1º e 2º grau de Nfudze - 2,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.38622222,-18.48338611
Manica,Bárué,Catandica,Chuala-Honde, Nhamizinga,04-0847,Escoloa Primária do 1º e 2º grau de Nhamizinga,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.37561111,-18.6395
Manica,Bárué,Catandica,Vila de Cantadica,Tombwito,04-0848,Escola Primária do 1º e 2º grau Força da Mudança,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.34613889,-18.15447222
Manica,Bárué,Catandica,Chuala-Honde,Mudzora,04-0849,Escola Primária do 1º e 2º grau de Mudzora,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.17522222,-18.47584722
Manica,Bárué,Catandica,Chuala-Honde,Phandagoma,04-0850,Escola Primária do 1º e 2º grau de Nhamatolonge,Sim,Poço,Não Potável,Não,sim,Sim,1,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.13361111,-18.46473611
Manica,Bárué,Nhampassa,N'Fudzi,Nhamanjiua,04-0851,Escola Primária do 1º e 2º grau de Nhamanjiua,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Bom,Sim,1,Sim,Bom,Não,0,Nenhuma,33.40308333,-18.27227778
Manica,Bárué,Nhampassa,Nhassacara,Nhagurungo,04-0866,Escola Primária do 1º e 2º grau de Nhagurungo,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.44644444,-17.97723611
Manica,Bárué,Catandica,Inhazónia,Pandira,04-0867,Escola Primária do 1º e 2º grau de Pandira 2,Sim,Poço,Não Potável,Não,sim,Sim,1,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.5555,-18.22605556
Manica,Bárué,Nhampassa,Nhassacara,Zamba,04-0868,Escola Primária do 1º e 2º grau de Zamba,Sim,Poço,Não Potável,Não,sim,Sim,1,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.37713889,-17.98340833
Manica,Bárué,Choa,Nhabuto,Mpakuè,04-0876,Escola Primáriado 1º e 2º grau de Mpakuè,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.11133333,-18.29125
Manica,Bárué,Nhampassa,Chuala-Honde,Massengure,04-0877,Escola Primária do 1º e 2º grau de Massengure,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.35491667,-18.59180556
Manica,Bárué,Catandica,Chuala-Honde,Vulamite,04-0878,Escola Primária do 1º e 2º grau de Vulamite,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.45894444,-18.30486111
Manica,Bárué,Catandica,Chuala-Honde,Humbe,04-0908,Escola Primária do 1º e 2º grau de Humbe,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.63057778,-18.90730556
Manica,Bárué,Catandica,Inhazónia,Nhamuzarara,04-0909,Escola Primária do 1º e 2º grau de Nhamuzarara-1,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.28919444,-18.52822222
Manica,Bárué,Nhampassa,Nhassacara, Nhamuzambira,04-0933,Escola Primária do 1º e 2º grau de Nhamuzambira,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.36719444,-17.90261111
Manica,Bárué,Catandica,Chuala-Honde,Malomwe,04-0934,Escola Primária do 1º e 2º grau de Malomwe,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.40277778,-18.23919444
Manica,Bárué,Catandica,Vila de Cantadica,Vila de Catandica,04-0969,Escola Primaria do 1º e 2º grau Samora Machel ,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.28594444,-18.07730556
Manica,Bárué,Catandica,Chuala-Honde,Nhancangale,04-0948,Escola Primaria do 1º e 2º grau de Nhancangale,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.38511111,-18.34813889
Manica,Bárué,Catandica,Chuala-Honde,Cruz,04-0947,Escola Primaria do 1º e 2º grau de Cruz,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.29405556,-18.07527778
Manica,Bárué,Nhampassa,N'Fudzi,Nhampassa,04-1001,Escola primaria do 1º e 2º grau de Manoassaca,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.39238889,-18.29727778
Manica,Bárué,Catandica,Vila de Cantadica,25 de Junho,04-1039,Escola Primária do 1º e 2º grau 25 de Junho ,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.16811944,-18.06773056
Manica,Bárué,Catandica,Vila de Cantadica,25 de Setembro,04-1037,Escola Primáriado 1º e 2º grau 25 de Setembro,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.18197222,-18.05098333
Manica,Bárué,Catandica,Chuala-Honde,Nhamudzadza,04-1038,Escola Primária do 1º e 2º grau de Nhamudzadza,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.18159444,-18.16930556
Manica,Bárué,Catandica,Inhazónia,Nhaphaco,04-1040,Escola Primária do 1º e 2º grau de Nhaphaco,Sim,Poço,Não Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.28741944,-18.09196389
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0190,Escola Primária Primaria do 1° e 2° Grau de 3 de Fevereiro,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,4,Razoável,Sim,4,Sim,Razoável,Sim,4,Sim,33.83125,-19.17893611
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0188,Escola Primária Primaria do 1° e 2° Grau Amílcar Cabral,Sim,Rede pública,Potável,Sim,Rede Pública,Não,0,Nenhum,Sim,2,Sim,Bom,Sim,4,Sim,33.79506111,-19.19367222
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0189,Escola Primária Primaria do 1° e 2° Grau de Cabeça do Velho,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,1,Razoável,Sim,8,Sim,Razoável,Sim,8,Sim,33.83118056,-19.17893611
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0191,Escola Primária Primaria do 1° e 2° Grau da Fepom,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,5,Bom,Sim,5,Sim,Bom,Sim,5,Sim,33.78533889,-19.21373333
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0192,Escola Primária Primaria do 1° e 2° Grau de Hombua - B,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Sim,2,Sim,33.66913611,-19.2554
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0194,Escola Primária Primaria do 1° e 2° Grau Josina Machel,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.73641944,-19.17044722
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0195,Escola Primária Primaria do 1° e 2° Grau de Nhamaonha,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,6,Razoável,Sim,6,Sim,Bom,Sim,6,Sim,33.73805556,-19.24484444
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0199,Escola Primária Primaria do 1° e 2° Grau de Bengo,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,2,Sim,Bom,Sim,2,Sim,33.66913611,-19.2554
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0200,Escola Primária Primaria do 1° e 2° Grau 25 de Setembro,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.7723,-19.21705278
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0203,Escola Primária Primaria do 1° e 2° Grau do Centro Hípico,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.77484444,-19.20169722
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0204,Escola Primária Primaria do 1° e 2° Grau Trangapasso,Sim,Furo com bomba,Potável,Não,sim,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.73566389,-19.24189722
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0205,Escola Primária Primaria do 1° e 2° Grau de Nhamadjessa,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.75756111,-19.19814722
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0206,Escola Primária Primaria do 1° e 2° Grau IV Congresso,Sim,Rede pública,Potável,Não,sim,Sim,2,Razoável,Sim,2,Sim,Bom,Sim,1,Sim,33.75154444,-19.06003056
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0208,Escola Primária Primaria do 1° e 2° Grau de Tabacos,Sim,Rede pública,Potável,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Sim,2,Sim,33.65586389,-19.13719167
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0209,Escola Primária Primaria do 1° e 2° Grau de Hombua C,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Sim,2,Sim,33.60779444,-19.28171389
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0210,Escola Primária Primaria do 1° e 2° Grau Bloco Nove,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.70432222,-19.16705278
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0211,Escola Primária Primaria do 1° e 2° Grau de Chinfura,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Razoável,Sim,2,Sim,Razoável,Sim,2,Sim,33.80547778,-19.17469167
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0212,Escola Primária Primaria do 1° e 2° Grau 4 de Outubro,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,4,Sim,Bom,Sim,2,Sim,33.77623333,-19.15833333
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0213,Escola Primária Primaria do 1° e 2° Grau 25 de Junho ,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,2,Sim,Razoável,Sim,2,Sim,33.78233056,-19.18464444
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0214,Escola Primária Primaria do 1° e 2° Grau 7 de Setembro,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,3,Bom,Sim,2,Sim,Razoável,Sim,3,Sim,33.80694444,-19.18310278
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0215,Escola Primária Primaria do 1° e 2° Grau Vila Nova,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,3,Razoável,Sim,2,Sim,Razoável,Sim,3,Sim,33.80862778,-19.16682222
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0217,Escola Primária Primaria do 1° e 2° Grau de Nhaurir,Sim,Rede pública,Potável,Não,sim,Sim,3,Bom,Sim,2,Sim,Razoável,Sim,3,Sim,33.85655833,-19.20609444
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0218,Escola Primária Primaria do 1° e 2° Grau da Textáfrica,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,3,Bom,Sim,4,Sim,Bom,Sim,3,Sim,33.84213056,-19.21952222
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0219,Escola Primária Primaria do 1° e 2° Grau 7 de Abril,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,3,Bom,Sim,2,Sim,Razoável,Sim,3,Sim,33.80578611,-19.24614167
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0220,Escola Primária Primaria do 1° e 2° Grau 1º de Maio,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,2,Sim,Razoável,Sim,2,Sim,33.86041667,-19.235725
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0221,Escola Primária Primaria do 1° e 2° Grau 1 de Junho,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.83294722,-19.24305556
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0222,Escola Primária Primaria do 1° e 2° Grau de Mudzingadzi,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,8,Bom,Sim,8,Sim,Bom,Sim,8,Sim,33.82283889,-19.21936667
Manica,Chimoio,Cidade de Chimoio,Urbana 1 (sede),Chimoio,04-0224,Escola Primaria do 1° e 2° Grau Adventista do 7º dia,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,4,Bom,Sim,4,Sim,Bom,Sim,4,Sim,33.79731389,-19.17007778
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0225,Escola Primária Primaria do 1° e 2° Grau Fundai Asikana,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,2,Sim,Bom,Sim,2,Sim,33.79731389,-19.17007778
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0229,Escola Primária Primaria do 1° e 2° Grau de Mwana Unerufaro,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,4,Bom,Sim,4,Sim,Bom,Sim,4,Sim,33.7902,-19.22439167
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0230,Escola Primaria do 1° e 2° Grau Órfãos Sabedoria de Deus,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Bom,Sim,2,Sim,Razoável,Sim,2,Sim,33.84135833,-19.20632778
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0231,Escola Primária Primaria do 1° e 2° Grau de Chianga,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,2,Razoável,Sim,2,Sim,Razoável,Sim,2,Sim,33.79560278,-19.33588056
Manica,Chimoio,Cidade de Chimoio,Urbana 2,Chimoio,04-0239,Escola Primária Primaria do 1° e 2° Grau de Formigas do Futuro,Sim,Rede pública,Potável,Sim,Rede Pública,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,33.77816389,-19.04398056
Manica,Chimoio,Cidade de Chimoio,Urbana 3,Chimoio,04-0906,Escola Primária Primaria do 1° e 2° Grau de Matakenha,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,4,Bom,Sim,4,Sim,Bom,Sim,4,Não,33.76033889,-19.15365
Manica,Gondola,Vila de Gondola,Vila de Gondola,Josina Machel,04-0064,Escola Primaria do 1° e 2° Grau de Panga-Panga,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,10,Bom,Sim,2,Sim,Bom,Não,0,Nenhuma,33.65080556,-19.07741667
Manica,Gondola,Cafumpe,Bengo,Mudima,04-0065,Escola Primaria do 1° e 2° Grau de Mudima,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,33.65863889,-19.02608333
Manica,Gondola,Cafumpe,Bengo,Ganhira,04-0066,Escola Primaria do 1° e 2° Grau de Ganhira - 2,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Bom,Sim,2,Sim,Mau,Sim,3,Sim,33.61545278,-19.04470278
Manica,Gondola,Amatongas,Nhambonda,Nhamuenga,04-0067,Escola Primaria do 1° e 2° Grau 16 de Junho - Janaque,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,33.66461111,-19.13363889
Manica,Gondola,Gondola,Vila de Gondola,Vila de Gondola,04-0068,Escola Primaria do 1° e 2° Grau de Mazicuera,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,16,Bom,Sim,2,Sim,Bom,Sim,2,Sim,33.65063889,-19.07
Manica,Gondola,Gondola,Vila de Gondola,Vila de Gondola,04-0069,Escola Primaria do 1° e 2° Grau de Muda,Sim,Furo com bomba,Potável,Não,sim,Sim,12,Bom,Sim,2,Sim,Bom,Sim,2,Sim,33.6325,-19.09625
Manica,Gondola,Gondola,Vila de Gondola,Vila de Gondola,04-0070,Escola Primaria do 1° e 2° Grau 1° de Maio - Gondola,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,18,Bom,Sim,2,Sim,Bom,Sim,2,Não,33.65695833,-19.09545278
Manica,Gondola,Inchope,Inchope sede,Zivale,04-0073,Escola Primaria do 1° e 2° Grau de Zivale,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,1,Não,33.76880556,-19.28863889
Manica,Gondola,Amatongas,Nhambonda,Janaque,04-0074,Escola Primaria do 1° e 2° Grau de Janaque,Não,Sim,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,33.69608333,-19.17452778
Manica,Gondola,Cafumpe,Bengo,Vila de Gondola,04-0075,Escola Primaria do 1° e 2° Grau de Bengo,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,6,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.62511111,-19.06744444
Manica,Gondola,Cafumpe,Mudima,Mucorodzi,04-0077,Escola Primaria do 1° e 2° Grau Eduardo Mondlane,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Mau,Sim,2,Sim,Mau,Sim,3,Sim,33.74602778,-18.94175
Manica,Gondola,Cafumpe,Mudima,Pumbuto,04-0080,Escola Primaria do 1° e 2° Grau de Pumbuto,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Razoável,Sim,2,Sim,Mau,Sim,1,Sim,33.73152778,-19.00283333
Manica,Gondola,Amatongas,Nhambonda,Nhambonda,04-0907,Escola Primaria do 1° e 2° Grau de Nhambonda,Não,Sim,Nenhuma,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.69386111,-19.12230556
Manica,Gondola,Cafumpe,Chiongo,Maparanhanga,04-0082,Escola Primaria do 1°  Grau de Maparanhanga - Serra,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,33.702325,-19.24097778
Manica,Gondola,Cafumpe,Cafumpe sede,Cuzuana,04-0084,Escola Primaria do 1° e 2° Grau de Cafumpe,Sim,Rede pública,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,1,Sim,33.56827778,-19.10158333
Manica,Gondola,Cafumpe,Chiongo,Maguiguane,04-0085,Escola Primaria do 1° e 2° Grau de Maguiguane,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.5695,-19.14752778
Manica,Gondola,Cafumpe,Chiongo,Chiongo,04-0086,Escola Primaria do 1° e 2° Grau 25 de Setembro,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.53216667,-19.16869444
Manica,Gondola,Cafumpe,Chiongo,Matole,04-0087,Escola Primaria do 1° e 2° Grau de Matole,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,33.5275,-19.07783333
Manica,Gondola,Cafumpe,Chiongo,Mutocoma,04-0088,Escola Primaria do 1° e 2° Grau de Mutocoma,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Mau,Sim,2,Sim,Mau,Sim,6,Sim,33.62830556,-19.23011111
Manica,Gondola,Cafumpe,Chiungo,Tique - Tique,04-0089,Escola Primaria do 1° e 2° Grau de Tique -Tique,Sim,Furo com bomba,Potável,Não,sim,Sim,9,Bom,Sim,2,Sim,Mau,Sim,9,Sim,33.64615,-19.17332222
Manica,Gondola,Cafumpe,Chiongo,Maparanhanga Mudododo,04-0095,Escola Primaria do 1° e 2° Grau de Maparanhanga,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,2,Sim,Mau,Sim,1,Sim,33.69819444,-19.24827778
Manica,Gondola,Cafumpe,Chiongo,Muedzi wagara,04-0096,Escola Primaria do 1° e 2° Grau de Muedzi Wagara,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,2,Mau,Sim,2,Sim,Mau,Sim,4,Sim,33.63569444,-19.2715
Manica,Gondola,Cafumpe,Chiongo,Ingomai,04-0097,Escola Primaria do 1° e 2° Grau de Ingomai,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,5,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.61819444,-19.19836111
Manica,Gondola,Cafumpe,Mudima,Muchate,04-0099,Escola Primaria do 1° e 2° Grau de Mussapadzi,Não,Sim,Nenhuma,Não,sim,Sim,6,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,33.70041667,-19.03947222
Manica,Gondola,Cafumpe,Chiongo,Boque,04-0108,Escola Primaria do 1° e 2° Grau de Boque,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,12,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.55613889,-19.03594444
Manica,Gondola,Cafumpe,Chiongo,Vila de Gondola,04-0123,Escola Primaria do 1° e 2° Grau de Ganhira- Bengo,Sim,Rede pública,Potável,Sim,Rede Pública,Sim,6,Bom,Sim,2,Sim,Bom,Não,0,Nenhuma,33.61213889,-19.07369444
Manica,Gondola,Inchope,Doeroi,Doeroi,04-0135,Escola Primaria do 1° e 2° Grau de Doeroi,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.85902778,-19.17652778
Manica,Gondola,Inchope,Muda Serracao,Muda,04-0137,Escola Primaria do 1° e 2° Grau de Muda - Serracao,Sim,Furo com bomba,Potável,Não,sim,Sim,8,Bom,Sim,2,Sim,Mau,Sim,6,Sim,33.838,-19.32519444
Manica,Gondola,Inchope,Doeroi,Muconha,04-0141,Escola Primaria do 1° e 2° Grau de Muconha,Sim,Furo com bomba,Potável,Não,sim,Sim,12,Razoável,Sim,2,Sim,Mau,Sim,8,Sim,33.84136111,-19.21975
Manica,Gondola,Amatongas,Nhambonda,Mussunza,04-0149,Escola Primaria do 1° e 2° Grau de Mussunza,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.70383333,-19.09333333
Manica,Gondola,Amatongas,Amatongas sede,Amatongas,04-0150,Escola Primaria do 1° e 2° Grau de Amatongas,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,6,Mau,Sim,2,Sim,Mau,Sim,4,Sim,33.81030556,-19.09919444
Manica,Gondola,Amatongas,Amatongas sede,Zimpinga,04-0151,Escola Primaria do 1° e 2° Grau de Zimpinga - 1,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.82913889,-19.114
Manica,Gondola,Amatongas,Amatongas sede,Socel,04-0152,Escola Primaria do 1° e 2° Grau Socel,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,3,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.77183333,-19.10175
Manica,Gondola,Amatongas,Pindanganga,Pindanganga,04-0157,Escola Primaria do 1° e 2° Grau de Pindanganga,Não,Sim,Nenhuma,Não,sim,Sim,3,Bom,Sim,2,Sim,Mau,Sim,1,Sim,33.90952778,-19.01302778
Manica,Gondola,Amatongas,Pindanganga,Chipindaumue,04-0158,Escola Primaria do 1° e 2° Grau de Chipindaumue,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,7,Bom,Sim,2,Sim,Mau,Sim,4,Sim,33.78427778,-19.05319444
Manica,Gondola,Inchope,Inchope sede,Nhamuchindo,04-0676,Escola Primaria do 1° e 2° Grau de Nhamuchindo,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,2,Sim,Mau,Sim,4,Sim,33.91088889,-19.14458333
Manica,Gondola,Amatongas,Amatongas sede,Nhachoco,04-0163,Escola Primaria do 1° e 2° Grau de Nhachoco,Sim,Furo com bomba,Potável,Não,sim,Sim,12,Bom,Sim,2,Sim,Bom,Não,0,Nenhuma,33.67025,-19.10416667
Manica,Gondola,Amatongas,Pindanganga,Mussiquir,04-0166,Escola Primaria do 1° e 2° Grau de Mussiquir,Sim,Furo com bomba,Potável,Não,sim,Sim,5,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.84902778,-19.01591667
Manica,Gondola,Inchope,Muda Serracao,Chibuto -1,04-0174,Escola Primaria do 1° e 2° Grau de Chibuto 1,Não,Sim,Nenhuma,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.84327778,-19.49158333
Manica,Gondola,Amatongas,Nhambonda,Moiyowachena,04-0177,Escola Primaria do 1° e 2° Grau de Moyowachena,Não,Sim,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.76836111,-19.18247222
Manica,Gondola,Amatongas,Nhambonda,Maforga,04-0184,Escola Primaria do 1° e 2° Grau Crista Maforga,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,4,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.73977778,-19.07752778
Manica,Gondola,Inchope,Inchope sede,Mugageia,04-0674,Escola Primaria do 1° e 2° Grau de Mugajeia,Sim,Furo com bomba,Potável,Não,sim,Sim,10,Bom,Sim,2,Sim,Mau,Sim,6,Sim,33.89313889,-19.34211111
Manica,Gondola,Amatongas,Amatongas sede,Zimpinga,04-0679,Escola Primaria do 1° e 2° Grau de Zimpinga 2,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.39975,-19.37952778
Manica,Gondola,Inchope,Inchope sede,Mucuzi 2,04-0773,Escola Primaria do 1° e 2° Grau de Mucuzi - 2,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Bom,Sim,2,Sim,Mau,Sim,2,Sim,33.91002778,-19.26725
Manica,Gondola,Amatongas,Amatongas sede,Nhambia,04-0777,Escola Primaria do 1° e 2° Grau de Nhambia,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,33.73581111,-19.06432222
